campaign_id,platform,klike_score,rank,attribute,recommendation,estimated_impact
KLK-0336,Meta,48.0,1,text_density,"Switch text density from 'high' to 'medium'. On Meta, 'medium' text density averages +18.3 klike_score points higher.",18.35
KLK-0336,Meta,48.0,2,has_hook,"Add hook in the first 3 seconds to your creative. On Meta, creatives WITH this attribute score ~17.9 klike_score points higher on average; CTR could improve by ~34%.",17.86
KLK-0336,Meta,48.0,3,has_face,"Add a human face to your creative. On Meta, creatives WITH this attribute score ~12.9 klike_score points higher on average; CTR could improve by ~11% — efeito especialmente forte para a faixa etária 25-34.",12.94
KLK-0337,LinkedIn,59.5,1,video_duration_s,"Increase video duration from 20s to ~75s. The optimal duration bucket for LinkedIn is '>60s', which averages +10.1 klike_score points vs your current range.",10.12
KLK-0337,LinkedIn,59.5,2,text_density,"Switch text density from 'low' to 'medium'. On LinkedIn, 'medium' text density averages +5.9 klike_score points higher.",5.9
KLK-0337,LinkedIn,59.5,3,has_subtitle,"Add subtitles / captions to your creative. On LinkedIn, creatives WITH this attribute score ~5.2 klike_score points higher on average; CTR could improve by ~-5%.",5.22
KLK-0338,TikTok,78.8,1,text_density,"Switch text density from 'high' to 'medium'. On TikTok, 'medium' text density averages +11.6 klike_score points higher.",11.61
KLK-0338,TikTok,78.8,2,has_cta,"Add a clear call-to-action to your creative. On TikTok, creatives WITH this attribute score ~9.1 klike_score points higher on average; CTR could improve by ~10%.",9.12
KLK-0338,TikTok,78.8,3,video_duration_s,"Increase video duration from 10s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +8.8 klike_score points vs your current range.",8.79
KLK-0339,Meta,44.0,1,has_face,"Add a human face to your creative. On Meta, creatives WITH this attribute score ~12.9 klike_score points higher on average; CTR could improve by ~11% — efeito especialmente forte para a faixa etária 25-34.",12.94
KLK-0339,Meta,44.0,2,text_density,"Switch text density from 'low' to 'medium'. On Meta, 'medium' text density averages +8.5 klike_score points higher.",8.55
KLK-0339,Meta,44.0,3,has_cta,"Add a clear call-to-action to your creative. On Meta, creatives WITH this attribute score ~7.6 klike_score points higher on average; CTR could improve by ~6%.",7.61
KLK-0340,Meta,45.7,1,has_hook,"Add hook in the first 3 seconds to your creative. On Meta, creatives WITH this attribute score ~17.9 klike_score points higher on average; CTR could improve by ~34%.",17.86
KLK-0340,Meta,45.7,2,has_face,"Add a human face to your creative. On Meta, creatives WITH this attribute score ~12.9 klike_score points higher on average; CTR could improve by ~11%.",12.94
KLK-0340,Meta,45.7,3,has_subtitle,"Add subtitles / captions to your creative. On Meta, creatives WITH this attribute score ~7.5 klike_score points higher on average; CTR could improve by ~13%.",7.48
KLK-0341,Meta,75.0,1,text_density,"Switch text density from 'low' to 'medium'. On Meta, 'medium' text density averages +8.5 klike_score points higher.",8.55
KLK-0341,Meta,75.0,2,has_cta,"Add a clear call-to-action to your creative. On Meta, creatives WITH this attribute score ~7.6 klike_score points higher on average; CTR could improve by ~6%.",7.61
KLK-0341,Meta,75.0,3,video_duration_s,"Increase video duration from 25s to ~75s. The optimal duration bucket for Meta is '>60s', which averages +6.4 klike_score points vs your current range.",6.43
KLK-0342,Meta,25.7,1,text_density,"Switch text density from 'high' to 'medium'. On Meta, 'medium' text density averages +18.3 klike_score points higher.",18.35
KLK-0342,Meta,25.7,2,has_hook,"Add hook in the first 3 seconds to your creative. On Meta, creatives WITH this attribute score ~17.9 klike_score points higher on average; CTR could improve by ~34%.",17.86
KLK-0342,Meta,25.7,3,has_face,"Add a human face to your creative. On Meta, creatives WITH this attribute score ~12.9 klike_score points higher on average; CTR could improve by ~11%.",12.94
KLK-0343,Meta,65.1,1,has_face,"Add a human face to your creative. On Meta, creatives WITH this attribute score ~12.9 klike_score points higher on average; CTR could improve by ~11%.",12.94
KLK-0343,Meta,65.1,2,has_subtitle,"Add subtitles / captions to your creative. On Meta, creatives WITH this attribute score ~7.5 klike_score points higher on average; CTR could improve by ~13%.",7.48
KLK-0343,Meta,65.1,3,video_duration_s,"Increase video duration from 11s to ~75s. The optimal duration bucket for Meta is '>60s', which averages +6.1 klike_score points vs your current range.",6.13
KLK-0344,Meta,52.6,1,has_hook,"Add hook in the first 3 seconds to your creative. On Meta, creatives WITH this attribute score ~17.9 klike_score points higher on average; CTR could improve by ~34%.",17.86
KLK-0344,Meta,52.6,2,has_face,"Add a human face to your creative. On Meta, creatives WITH this attribute score ~12.9 klike_score points higher on average; CTR could improve by ~11%.",12.94
KLK-0344,Meta,52.6,3,text_density,"Switch text density from 'low' to 'medium'. On Meta, 'medium' text density averages +8.5 klike_score points higher.",8.55
KLK-0345,Meta,51.6,1,has_hook,"Add hook in the first 3 seconds to your creative. On Meta, creatives WITH this attribute score ~17.9 klike_score points higher on average; CTR could improve by ~34%.",17.86
KLK-0345,Meta,51.6,2,has_face,"Add a human face to your creative. On Meta, creatives WITH this attribute score ~12.9 klike_score points higher on average; CTR could improve by ~11%.",12.94
KLK-0345,Meta,51.6,3,text_density,"Switch text density from 'low' to 'medium'. On Meta, 'medium' text density averages +8.5 klike_score points higher.",8.55
KLK-0346,TikTok,76.5,1,has_face,"Add a human face to your creative. On TikTok, creatives WITH this attribute score ~10.7 klike_score points higher on average; CTR could improve by ~38%.",10.69
KLK-0346,TikTok,76.5,2,has_cta,"Add a clear call-to-action to your creative. On TikTok, creatives WITH this attribute score ~9.1 klike_score points higher on average; CTR could improve by ~10%.",9.12
KLK-0347,TikTok,67.3,1,has_cta,"Add a clear call-to-action to your creative. On TikTok, creatives WITH this attribute score ~9.1 klike_score points higher on average; CTR could improve by ~10%.",9.12
KLK-0347,TikTok,67.3,2,video_duration_s,"Increase video duration from 9s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +8.8 klike_score points vs your current range.",8.79
KLK-0347,TikTok,67.3,3,has_subtitle,"Add subtitles / captions to your creative. On TikTok, creatives WITH this attribute score ~7.9 klike_score points higher on average; CTR could improve by ~11%.",7.95
KLK-0348,Meta,38.4,1,text_density,"Switch text density from 'low' to 'medium'. On Meta, 'medium' text density averages +8.5 klike_score points higher.",8.55
KLK-0348,Meta,38.4,2,has_subtitle,"Add subtitles / captions to your creative. On Meta, creatives WITH this attribute score ~7.5 klike_score points higher on average; CTR could improve by ~13%.",7.48
KLK-0348,Meta,38.4,3,video_duration_s,"Increase video duration from 29s to ~75s. The optimal duration bucket for Meta is '>60s', which averages +6.4 klike_score points vs your current range.",6.43
KLK-0349,Meta,61.4,1,has_face,"Add a human face to your creative. On Meta, creatives WITH this attribute score ~12.9 klike_score points higher on average; CTR could improve by ~11% — efeito especialmente forte para a faixa etária 25-34.",12.94
KLK-0349,Meta,61.4,2,text_density,"Switch text density from 'low' to 'medium'. On Meta, 'medium' text density averages +8.5 klike_score points higher.",8.55
KLK-0349,Meta,61.4,3,has_subtitle,"Add subtitles / captions to your creative. On Meta, creatives WITH this attribute score ~7.5 klike_score points higher on average; CTR could improve by ~13%.",7.48
KLK-0350,TikTok,49.8,1,has_hook,"Add hook in the first 3 seconds to your creative. On TikTok, creatives WITH this attribute score ~17.3 klike_score points higher on average; CTR could improve by ~40%.",17.29
KLK-0350,TikTok,49.8,2,video_duration_s,"Increase video duration from 15s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +13.4 klike_score points vs your current range.",13.42
KLK-0350,TikTok,49.8,3,text_density,"Switch text density from 'high' to 'medium'. On TikTok, 'medium' text density averages +11.6 klike_score points higher.",11.61
KLK-0351,TikTok,85.4,1,video_duration_s,"Increase video duration from 20s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +13.4 klike_score points vs your current range.",13.42
KLK-0351,TikTok,85.4,2,text_density,"Switch text density from 'low' to 'medium'. On TikTok, 'medium' text density averages +3.2 klike_score points higher.",3.22
KLK-0352,LinkedIn,90.0,1,video_duration_s,"Increase video duration from 10s to ~75s. The optimal duration bucket for LinkedIn is '>60s', which averages +16.9 klike_score points vs your current range.",16.87
KLK-0352,LinkedIn,90.0,2,format,"Switch ad format from 'quadrado' to 'horizontal'. On LinkedIn, 'horizontal' format averages +2.3 klike_score points higher.",2.3
KLK-0353,TikTok,68.7,1,video_duration_s,"Increase video duration from 12s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +13.4 klike_score points vs your current range.",13.42
KLK-0353,TikTok,68.7,2,has_subtitle,"Add subtitles / captions to your creative. On TikTok, creatives WITH this attribute score ~7.9 klike_score points higher on average; CTR could improve by ~11%.",7.95
KLK-0354,Meta,32.9,1,text_density,"Switch text density from 'high' to 'medium'. On Meta, 'medium' text density averages +18.3 klike_score points higher.",18.35
KLK-0354,Meta,32.9,2,has_hook,"Add hook in the first 3 seconds to your creative. On Meta, creatives WITH this attribute score ~17.9 klike_score points higher on average; CTR could improve by ~34%.",17.86
KLK-0354,Meta,32.9,3,has_face,"Add a human face to your creative. On Meta, creatives WITH this attribute score ~12.9 klike_score points higher on average; CTR could improve by ~11% — efeito especialmente forte para a faixa etária 25-34.",12.94
KLK-0355,Meta,44.6,1,text_density,"Switch text density from 'high' to 'medium'. On Meta, 'medium' text density averages +18.3 klike_score points higher.",18.35
KLK-0355,Meta,44.6,2,has_face,"Add a human face to your creative. On Meta, creatives WITH this attribute score ~12.9 klike_score points higher on average; CTR could improve by ~11%.",12.94
KLK-0355,Meta,44.6,3,has_subtitle,"Add subtitles / captions to your creative. On Meta, creatives WITH this attribute score ~7.5 klike_score points higher on average; CTR could improve by ~13%.",7.48
KLK-0356,TikTok,84.3,1,video_duration_s,"Increase video duration from 14s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +13.4 klike_score points vs your current range.",13.42
KLK-0356,TikTok,84.3,2,text_density,"Switch text density from 'high' to 'medium'. On TikTok, 'medium' text density averages +11.6 klike_score points higher.",11.61
KLK-0357,Meta,60.2,1,text_density,"Switch text density from 'low' to 'medium'. On Meta, 'medium' text density averages +8.5 klike_score points higher.",8.55
KLK-0357,Meta,60.2,2,video_duration_s,"Increase video duration from 24s to ~75s. The optimal duration bucket for Meta is '>60s', which averages +6.4 klike_score points vs your current range.",6.43
KLK-0357,Meta,60.2,3,format,"Switch ad format from 'vertical' to 'quadrado'. On Meta, 'quadrado' format averages +3.7 klike_score points higher.",3.65
KLK-0358,TikTok,22.4,1,has_hook,"Add hook in the first 3 seconds to your creative. On TikTok, creatives WITH this attribute score ~17.3 klike_score points higher on average; CTR could improve by ~40%.",17.29
KLK-0358,TikTok,22.4,2,video_duration_s,"Increase video duration from 13s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +13.4 klike_score points vs your current range.",13.42
KLK-0358,TikTok,22.4,3,text_density,"Switch text density from 'high' to 'medium'. On TikTok, 'medium' text density averages +11.6 klike_score points higher.",11.61
KLK-0359,LinkedIn,43.6,1,has_hook,"Add hook in the first 3 seconds to your creative. On LinkedIn, creatives WITH this attribute score ~15.9 klike_score points higher on average; CTR could improve by ~52%.",15.95
KLK-0359,LinkedIn,43.6,2,has_face,"Add a human face to your creative. On LinkedIn, creatives WITH this attribute score ~13.1 klike_score points higher on average; CTR could improve by ~33% — efeito especialmente forte para a faixa etária 25-34.",13.11
KLK-0359,LinkedIn,43.6,3,video_duration_s,"Increase video duration from 20s to ~75s. The optimal duration bucket for LinkedIn is '>60s', which averages +10.1 klike_score points vs your current range.",10.12
KLK-0360,TikTok,70.5,1,has_face,"Add a human face to your creative. On TikTok, creatives WITH this attribute score ~10.7 klike_score points higher on average; CTR could improve by ~38%.",10.69
KLK-0360,TikTok,70.5,2,has_cta,"Add a clear call-to-action to your creative. On TikTok, creatives WITH this attribute score ~9.1 klike_score points higher on average; CTR could improve by ~10%.",9.12
